id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_1h_in_currency,price_change_percentage_24h_in_currency,roi.times,roi.currency,roi.percentage
harmony,one,Harmony,https://assets.coingecko.com/coins/images/4344/large/Y88JAze.png?1565065793,0.227628,2633676659,60,2994620700.0,63543683.0,0.233967,0.223907,0.0009524,0.42016,36045583.0,1.38763,11570336179.1007,13156044839.793139,13156044839.793139,0.37902,-40.30554,2021-10-26T09:28:49.782Z,0.00127355,17665.5981,2020-03-13T02:24:14.005Z,,2021-12-31T08:14:25.497Z,-0.22468494653361662,0.42015900353643804,70.6939069812892,usd,7069.39069812892
bittorrent-2,btt,BitTorrent,https://assets.coingecko.com/coins/images/7595/large/BTT_Token_Graphic.png?1555066995,0.00280265,2609311482,61,,281412617.0,0.00283731,0.00274347,-3.247506e-05,-1.14545,-27798751.88375044,-1.05414,932497500000.0,990000000000.0,,0.01356626,-79.4065,2021-04-05T04:09:06.433Z,0.00013814,1922.37656,2020-03-13T02:22:57.629Z,,2021-12-31T08:14:18.436Z,0.560347543448004,-1.1454534885119871,22.3554322212001,usd,2235.54322212001
loopring,lrc,Loopring,https://assets.coingecko.com/coins/images/913/large/LRC.png?1572852344,2.04,2540814259,62,2802896002.0,141828959.0,2.07,1.98,-0.008470103224,-0.41408,-16225026.526846409,-0.63452,1245991468.94246,1373873440.44246,1374513896.0,3.75,-45.73899,2021-11-10T14:59:53.164Z,0.01963893,10260.55196,2019-12-18T13:14:41.553Z,,2021-12-31T08:14:44.208Z,0.2825112149870441,-0.41408259989801954,32.95067394083633,usd,3295.067394083633
kusama,ksm,Kusama,https://assets.coingecko.com/coins/images/9568/large/m4zRhP5e_400x400.jpg?1576190080,279.89,2509185102,63,2794162248.0,58042659.0,287.71,275.14,-4.663935460883,-1.63905,-58480758.808615685,-2.27758,8980098.074112339,10000000.0,10000000.0,621.71,-55.01683,2021-05-18T05:04:41.858Z,0.876572,31804.11888,2020-01-14T19:20:20.768Z,,2021-12-31T08:15:21.728Z,0.31745744544640014,-1.6390472787705144,,,
radix,xrd,Radix,https://assets.coingecko.com/coins/images/4374/large/Radix.png?1629701658,0.258201,2494104398,64,6151572743.0,688417.0,0.264574,0.245435,0.01276612,5.20142,57427877.0,2.35681,9730601921.3205,12130578875.2469,24000000000.0,0.651264,-60.58839,2021-11-14T16:09:27.130Z,0.086235,197.64334,2021-09-13T04:50:07.104Z,,2021-12-31T08:16:17.954Z,0.5028753226418798,5.201424244479657,,,
enjincoin,enj,Enjin Coin,https://assets.coingecko.com/coins/images/1102/large/enjin-coin-logo.png?1547035078,2.64,2463347317,65,2636455229.0,168513439.0,2.74,2.58,-0.047505194508,-1.76996,-48630889.05203724,-1.93596,934340659.567558,1000000000.0,1000000000.0,4.82,-45.59263,2021-11-25T09:53:41.955Z,0.01865964,13952.10644,2017-11-12T00:00:00.000Z,,2021-12-31T08:16:17.257Z,0.2607755342966963,-1.7699636329885526,,,
quant-network,qnt,Quant,https://assets.coingecko.com/coins/images/3370/large/5ZOu7brX_400x400.jpg?1612437252,181.96,2440152785,66,2658180943.0,27114433.0,186.94,175.63,2.14,1.19286,19845669.0,0.81996,13413953.469289193,14612493.0,14612493.0,427.42,-57.44639,2021-09-11T09:15:00.668Z,0.215773,84193.86259,2018-08-23T00:00:00.000Z,,2021-12-31T08:15:48.886Z,-0.4342966514725167,1.1928596432621315,19.984330050537665,eth,1998.4330050537662
amp-token,amp,Amp,https://assets.coingecko.com/coins/images/12409/large/amp-200x200.png?1599625397,0.04927525,2366404098,67,4890389947.0,16207778.0,0.04981837,0.04872113,-0.000103753016,-0.21012,-6178850.002901554,-0.26043,48013928909.1577,99441574895.8501,99225164238.50153,0.120813,-59.1823,2021-06-16T16:03:41.147Z,0.00250501,1868.57024,2020-11-04T13:18:12.191Z,,2021-12-31T08:15:33.012Z,0.5807986088447308,-0.21011567205186243,,,
blockstack,stx,Stacks,https://assets.coingecko.com/coins/images/2069/large/Stacks_logo_full.png?1604112510,2.22,2339635623,68,,56807216.0,2.3,2.2,-0.054806620774,-2.40561,-61218254.44511938,-2.54985,1052561461.68777,1818000000.0,,3.39,-34.4095,2021-12-01T01:32:34.725Z,0.04559639,4775.99789,2020-03-13T02:29:26.415Z,,2021-12-31T08:16:27.484Z,-0.15333115046956822,-2.4056088709276535,17.528984660750393,usd,1752.898466075039
bitcoin-cash-sv,bsv,Bitcoin SV,https://assets.coingecko.com/coins/images/6799/large/BSV.png?1558947902,121.77,2304555905,69,,83127968.0,123.61,120.64,-1.205412698691,-0.98024,-22867547.00042343,-0.98253,18938682.894239,21000000.0,,489.75,-75.19278,2021-04-16T17:09:04.630Z,42.02,189.15122,2018-11-23T00:00:00.000Z,,2021-12-31T08:15:28.889Z,0.3592677470297863,-0.9802375376257414,,,
olympus,ohm,Olympus,https://assets.coingecko.com/coins/images/14483/large/token_OHM_%281%29.png?1628311611,311.9,2206922576,70,2456984740.0,34320764.0,330.24,309.38,-17.028683285134,-5.17709,-99929433.39009142,-4.33185,7075849.194075884,7877600.09228597,7877600.09228597,1415.26,-77.96715,2021-04-25T00:00:00.000Z,162.79,91.54938,2021-05-23T22:25:07.703Z,,2021-12-31T08:11:10.452Z,0.6955538485537375,-5.177091167673668,,,
maker,mkr,Maker,https://assets.coingecko.com/coins/images/1364/large/Mark_Maker.png?1585191826,2361.93,2126618446,71,2372631336.0,65313773.0,2417.54,2338.6,-26.393378098479,-1.1051,-26046781.3488276,-1.20998,901310.9472893132,986654.812749029,1005577.0,6292.31,-62.68016,2021-05-03T21:54:29.333Z,168.36,1294.81809,2020-03-16T20:52:36.527Z,,2021-12-31T08:15:11.520Z,0.4533340436386933,-1.105100195040576,,,
curve-dao-token,crv,Curve DAO Token,https://assets.coingecko.com/coins/images/12124/large/Curve.png?1597369484,5.35,2103275313,72,17724297820.0,690770150.0,5.41,4.94,0.306601,6.07613,127909046.0,6.47521,391958099.3931446,1661003630.83157,3303030299.0,54.01,-90.04834,2020-08-14T04:53:44.010Z,0.331577,1520.89266,2020-11-05T13:09:50.181Z,,2021-12-31T08:15:22.910Z,-0.18237321804355403,6.076126644076763,,,
ecash,xec,eCash,https://assets.coingecko.com/coins/images/16646/large/Logo_final-22.png?1628239446,0.00011075,2097157698,73,2325430278.0,18306216.0,0.00011344,0.00010987,-3.10122e-07,-0.27925,-10727271.57019639,-0.50891,18938564646789.4,21000000000000.0,21000000000000.0,0.00038001,-70.95064,2021-09-04T17:09:31.137Z,1.847e-05,497.68243,2021-07-20T20:49:46.212Z,,2021-12-31T08:14:47.980Z,0.06413209287078503,-0.27924990876175554,,,
kadena,kda,Kadena,https://assets.coingecko.com/coins/images/3693/large/djLWD6mR_400x400.jpg?1591080616,12.66,2050768767,74,12623385956.0,57232921.0,13.63,12.36,-0.142696427892,-1.11438,-19551072.720042467,-0.94435,162457899.4869,1000000000.0,1000000000.0,27.64,-54.52839,2021-11-11T13:22:45.731Z,0.065811,18994.55772,2020-03-13T02:00:28.582Z,,2021-12-31T08:15:28.305Z,-0.47728988413289536,-1.114376751591274,11.66234708078686,usd,1166.234708078686
thorchain,rune,THORChain,https://assets.coingecko.com/coins/images/6595/large/RUNE.png?1614160507,6.85,2035676376,75,3420824275.0,34417318.0,7.09,6.76,-0.107046743161,-1.53923,-50208431.29380274,-2.40706,297541792.91730165,500000000.0,500000000.0,20.87,-67.3691,2021-05-19T00:30:09.436Z,0.00851264,79890.18035,2019-09-28T00:00:00.000Z,,2021-12-31T08:16:40.943Z,0.058715365749110335,-1.5392299867289427,179.19783729692514,usd,17919.783729692514
celsius-degree-token,cel,Celsius Network,https://assets.coingecko.com/coins/images/3263/large/CEL_logo.png?1609598753,4.62,1961950683,76,,11654520.0,4.71,3.99,0.61671,15.41516,265959384.0,15.68165,423415980.3475,694901823.6871,,8.05,-42.25857,2021-06-04T00:04:12.584Z,0.02620268,17632.7423,2018-12-07T00:00:00.000Z,,2021-12-31T08:16:03.955Z,-1.0359554299911196,15.415162163490967,14.3912774478231,usd,1439.12774478231
sushi,sushi,Sushi,https://assets.coingecko.com/coins/images/12271/large/512x512_Logo_no_chop.png?1606986688,9.93,1917863152,77,2486994340.0,842186669.0,10.53,9.0,0.80673,8.84334,157713166.0,8.96021,192789255.8554817,239064327.95017,250000000.0,23.38,-57.61225,2021-03-13T23:44:36.774Z,0.475381,1984.38047,2020-11-04T14:53:53.560Z,,2021-12-31T08:15:27.822Z,0.8074825603456477,8.843341952195207,,,
convex-finance,cvx,Convex Finance,https://assets.coingecko.com/coins/images/15585/large/convex.png?1621256328,43.45,1917860559,78,4363209861.0,33362410.0,44.83,42.04,-0.84831285725,-1.91508,-28701970.488142252,-1.4745,43955267.3420876,79927767.5030468,100000000.0,52.16,-16.20355,2021-12-27T23:07:18.233Z,1.9,2196.9135,2021-07-20T13:17:29.183Z,,2021-12-31T08:13:50.163Z,-0.4483652949913824,-1.9150810903591882,,,
theta-fuel,tfuel,Theta Fuel,https://assets.coingecko.com/coins/images/8029/large/1_0YusgngOrriVg4ZYx4wOFQ.png?1553483622,0.195982,1886178774,79,,12451155.0,0.201511,0.194058,-0.002178749262,-1.09949,49552231.0,2.698,0.0,5301200000.0,,0.68159,-71.33562,2021-06-09T06:50:55.818Z,0.00090804,21415.98831,2020-03-13T02:30:37.972Z,,2021-12-31T08:15:59.812Z,0.24275648715151357,-1.0994880504009434,,,
huobi-btc,hbtc,Huobi BTC,https://assets.coingecko.com/coins/images/12407/large/Unknown-5.png?1599624896,47257.0,1883119524,80,1883119524.0,1825800.0,47841.0,45757.0,-455.466528049568,-0.9546,-19856826.432765245,-1.04346,39884.082204742,39884.082204742,39884.082204742,69325.0,-32.17946,2021-05-10T02:33:06.038Z,11209.02,319.45357,2020-10-12T03:56:16.768Z,,2021-12-31T08:16:40.591Z,-0.19294329364935367,-0.954602743281459,,,
zcash,zec,Zcash,https://assets.coingecko.com/coins/images/486/large/circle-zcash-color.png?1547034197,153.99,1843584991,81,3237170435.0,205566357.0,154.62,149.22,2.17,1.42932,26195296.0,1.44137,11959606.5725468,21000000.0,21000000.0,3191.93,-95.1939,2016-10-29T00:00:00.000Z,19.75,676.60242,2020-03-13T02:20:55.002Z,,2021-12-31T08:15:06.956Z,0.30868385821859895,1.429321455337507,,,
neo,neo,NEO,https://assets.coingecko.com/coins/images/480/large/NEO_512_512.png?1594357361,26.09,1838423690,82,,92587875.0,26.75,25.83,-0.193623930609,-0.73659,-17676122.15319419,-0.95233,70530000.0,100000000.0,,198.38,-86.89263,2018-01-15T00:00:00.000Z,0.078349,33087.97195,2016-10-21T00:00:00.000Z,,2021-12-31T08:16:37.403Z,0.16432122906577382,-0.7365903653323175,723.8025060889378,usd,72380.25060889378
basic-attention-token,bat,Basic Attention Token,https://assets.coingecko.com/coins/images/677/large/basic-attention-token.png?1547034427,1.23,1825516911,83,1833013915.0,232868483.0,1.24,1.19,0.01074888,0.88405,6555843.0,0.36042,1493865018.4473505,1500000000.0,1500000000.0,1.9,-35.9595,2021-11-28T00:23:51.354Z,0.072394,1581.25665,2017-07-16T00:00:00.000Z,,2021-12-31T08:15:54.456Z,-0.4382484984376017,0.8840531266397,1.1054721306662003,eth,110.54721306662003
frax,frax,Frax,https://assets.coingecko.com/coins/images/13422/large/frax_logo.png?1608476506,1.01,1768534725,84,1768534725.0,43590281.0,1.01,0.994554,0.00119705,0.11885,23073111.0,1.32189,1755574681.90788,1755574681.90788,1755574681.90788,1.14,-11.67746,2021-02-07T12:55:35.766Z,0.891635,12.96946,2021-12-04T05:33:57.315Z,,2021-12-31T08:16:17.575Z,0.285045813028886,0.11884538535094956,,,
spell-token,spell,Spell Token,https://assets.coingecko.com/coins/images/15861/large/abracadabra-3.png?1622544862,0.02233914,1763592744,85,4677235988.0,59028565.0,0.02245956,0.02099831,0.00094138,4.39941,73535400.0,4.35106,79182337011.1439,103214939480.85785,210000000000.0,0.03506357,-36.57259,2021-11-02T08:44:42.429Z,0.00029812,7359.94603,2021-08-05T13:00:27.077Z,,2021-12-31T08:13:42.652Z,-0.3477691279541739,4.399413456849781,,,
celo,celo,Celo,https://assets.coingecko.com/coins/images/11090/large/icon-celo-CELO-color-500.png?1592293590,4.79,1756381015,86,4783114147.0,39311347.0,4.96,4.66,-0.011388959604,-0.2372,-5162746.970809698,-0.29308,367204495.0,1000000000.0,1000000000.0,9.82,-51.2529,2021-08-30T14:25:09.929Z,0.800156,498.33353,2020-05-22T04:15:27.736Z,,2021-12-31T08:16:02.475Z,-0.34254692958277255,-0.23720245547304017,,,
kucoin-shares,kcs,KuCoin Token,https://assets.coingecko.com/coins/images/1047/large/sa9z79.png?1610678720,21.51,1641476859,87,,13256290.0,21.44,20.65,0.602671,2.88313,33696616.0,2.09585,76729977.0,166729977.0,,28.83,-26.1277,2021-12-01T15:09:35.541Z,0.342863,6111.60599,2019-02-07T00:00:00.000Z,,2021-12-31T08:15:03.585Z,1.0303236269568583,2.8831324160095693,,,
bitcoin-cash-abc-2,bcha,Bitcoin Cash ABC,https://assets.coingecko.com/coins/images/13120/large/Logo_final-21.png?1624892810,85.82,1612953979,88,,1546.99,85.88,84.37,1.26,1.48737,-190740826.5091164,-10.57501,18794058.3967894,21000000.0,,378.12,-77.30269,2021-09-04T17:15:31.514Z,9.21,831.86115,2020-11-15T18:28:32.658Z,,2021-12-30T17:25:07.228Z,,1.4873732947883194,,,
osmosis,osmo,Osmosis,https://assets.coingecko.com/coins/images/16724/large/osmo.png?1632763885,6.12,1586642968,89,6115393581.0,39052245.0,6.27,5.74,0.370965,6.4514,95705541.0,6.41915,259450671.0,325000000.0,1000000000.0,7.61,-21.08823,2021-09-20T00:00:09.729Z,1.24,386.36651,2021-07-20T10:21:24.662Z,,2021-12-31T08:17:02.412Z,0.8935681609333039,6.4514046018007285,,,
chiliz,chz,Chiliz,https://assets.coingecko.com/coins/images/8834/large/Chiliz.png?1561970540,0.288208,1539527931,90,2560727423.0,109211593.0,0.29618,0.283856,-0.00292780619,-1.00565,-19663285.03818512,-1.26112,5344064580.0,8888888888.0,8888888888.0,0.878633,-67.36765,2021-03-13T08:04:21.200Z,0.00410887,6878.0354,2019-09-28T00:00:00.000Z,,2021-12-31T08:14:14.245Z,0.2786883064625265,-1.0056508123356689,12.100348223070746,usd,1210.0348223070746
ecomi,omi,ECOMI,https://assets.coingecko.com/coins/images/4428/large/ECOMI.png?1557928886,0.00640642,1537316898,91,,5018791.0,0.00640891,0.00613907,0.00010675,1.69446,20574803.0,1.35651,240092131274.56,750000000000.0,,0.01343572,-52.42302,2021-03-19T17:20:53.999Z,3.37e-06,189529.16603,2019-11-04T10:52:42.729Z,,2021-12-31T08:16:15.113Z,0.5329408698278202,1.6944563818939173,12.57608440688784,btc,1257.608440688784
huobi-token,ht,Huobi Token,https://assets.coingecko.com/coins/images/2822/large/huobi-token-logo.png?1547036992,9.34,1473986383,92,4672685741.0,89461987.0,9.71,9.17,-0.374151379107,-3.85131,-58588559.63351202,-3.82288,157723680.25441208,500000000.0,500000000.0,39.66,-76.4717,2021-05-12T14:42:21.586Z,0.90862,926.99777,2019-01-30T00:00:00.000Z,,2021-12-31T08:14:01.459Z,0.41569915034189625,-3.8513072016781495,8.435118914500714,usd,843.5118914500715
waves,waves,Waves,https://assets.coingecko.com/coins/images/425/large/waves.png?1548386117,14.53,1452059723,93,,69154310.0,14.96,14.34,0.058592,0.40497,5101136.0,0.35254,100000000.0,100000000.0,,43.01,-66.33751,2021-05-04T06:49:41.528Z,0.130878,10963.37403,2016-08-02T00:00:00.000Z,,2021-12-31T08:15:18.919Z,-0.0022682743548206427,0.4049653494434037,76.27083507855559,usd,7627.083507855558
oasis-network,rose,Oasis Network,https://assets.coingecko.com/coins/images/13162/large/rose.png?1605772906,0.405132,1413600670,94,4050431718.0,269255771.0,0.429421,0.387595,0.00737786,1.85488,21565428.0,1.5492,3490000000.0,10000000000.0,10000000000.0,0.451958,-11.0963,2021-11-23T15:11:45.086Z,0.03200566,1155.42679,2020-11-26T17:09:12.182Z,,2021-12-31T08:14:07.458Z,2.1655239883377235,1.8548793420611325,,,
dash,dash,Dash,https://assets.coingecko.com/coins/images/19/large/dash-logo.png?1548385930,132.69,1392447082,95,,191838601.0,136.14,131.56,-0.587231434196,-0.44061,-11495633.343472242,-0.81881,10507269.1398282,18920000.0,,1493.59,-91.19127,2017-12-20T00:00:00.000Z,0.213899,61408.6481,2014-02-14T00:00:00.000Z,,2021-12-31T08:15:36.791Z,-0.14105570192721814,-0.44060781301813623,,,
nexo,nexo,NEXO,https://assets.coingecko.com/coins/images/3695/large/nexo.png?1548086057,2.39,1340335689,96,2393456545.0,7305849.0,2.48,2.38,-0.066044318064,-2.68724,-36909794.76507497,-2.67997,560000010.0064,1000000000.0,1000000000.0,4.07,-41.20606,2021-05-12T14:37:47.535Z,0.04515276,5196.95172,2018-09-13T00:00:00.000Z,,2021-12-31T08:15:40.445Z,0.07389426390747987,-2.687241355594938,22.91655208136299,usd,2291.655208136299
holotoken,hot,Holo,https://assets.coingecko.com/coins/images/3348/large/Holologo_Profile.png?1547037966,0.00740355,1315600320,97,,92468731.0,0.00759791,0.00732383,-0.0001657862,-2.19024,-26993728.419569492,-2.01057,177619433541.141,177619433541.141,,0.03126682,-76.31236,2021-04-05T16:04:52.608Z,0.0002202,3263.4923,2020-03-13T02:23:01.612Z,,2021-12-31T08:16:21.482Z,-0.06867779941032635,-2.190235091743237,7.758222962301912,eth,775.8222962301911
bitkub-coin,kub,Bitkub Coin,https://assets.coingecko.com/coins/images/15760/large/KUB.png?1621825161,14.65,1307064008,98,1620022996.0,14605324.0,14.89,14.53,-0.063988948653,-0.43484,-2224519.9363131523,-0.1699,88750000.02,110000000.0,110000000.0,17.24,-14.57474,2021-12-28T01:16:46.693Z,0.381968,3755.57873,2021-07-20T14:22:47.966Z,,2021-12-31T08:16:03.943Z,0.3299484287462679,-0.434836078468206,,,
true-usd,tusd,TrueUSD,https://assets.coingecko.com/coins/images/3449/large/tusd.png?1618395665,1.0,1300448795,99,,109676687.0,1.01,0.993749,-0.003611582073,-0.35892,-2946455.3810858727,-0.22606,1297529413.89275,1297529413.89275,,1.62,-38.10719,2018-08-26T20:41:09.375Z,0.88355,13.37708,2020-03-12T10:47:51.380Z,,2021-12-31T08:14:16.828Z,0.501106384291123,-0.3589205764048082,,,
msol,msol,Marinade staked SOL,https://assets.coingecko.com/coins/images/17752/large/PJ7Scn3.png?1629175951,177.38,1281589002,100,1281589002.0,22461218.0,179.79,174.66,-1.273922173664,-0.71305,-26823303.911352396,-2.05007,7233347.07030326,7233347.07030326,7233347.07030326,3541.84,-95.01784,2021-08-23T22:16:35.076Z,42.4,316.18756,2021-08-30T10:27:09.425Z,,2021-12-31T08:16:46.220Z,1.00353002356521,-0.7130472424487664,,,
